2597,101,13
7461,180,4
404,138,10
905,129,7
2145,176,5
189,967,5
398,492,32
8191,103,6
133,980,7
2577,156,5
106,2483,12
105,840,19
1879,6116,3
1658,4730,3
869,109,15
823,399,7
930,460,3
1201,251,6
293,15537,3
208,1480,3
9882,101,5
1010,343,3
398,416,4
123,2885,5
249,1094,5
105,6773,6
5683,14391,3
114,412,23
924,222,16
130,2044,4
243,686,4
189,1101,4
133,1083,6
8030,107,3
865,1997,3
286,956,3
567,491,3
1025,105,16
620,563,4
2446,124,7
121,6996,3
512,1999,3
5815,940,10
200,575,5
250,164,10
1121,1192,5
607,1960,3
151,7919,4
1857,101,21
3816,107,6
5799,105,6
1745,131,8
260,727,5
103,3849,11
251,3968,4
603,404,4
21,6454,3
107,2831,12
884,2857,3
148,6810,4
997,345,80
289,373,4
58,5851,3
500,4182,3
1868,284,3
14164,119,3
255,305,6
1427,264,55
131,1054,28
550,236,4
495,9130,5
176,1254,20
10072,120,3
891,168,4
5191,13098,3
1558,195,5
6441,104,4
605,102,49
118,108,439
4876,12,11
360,832,9
114,2720,6
474,123,44
215,216,9
514,135,23
123,599,67
7723,115,3
586,149,6
366,126,16
118,163,52
1593,104,13
1076,1,8
298,205,11
2567,123,5
9175,12,3
1150,467,70
132,339,64
561,400,3
980,232,3
374,5606,6
119,1093,12
8710,126,6
12802,495,3
12929,565,3
138,422,15
12,4820,11
322,2057,4
207,3622,3
115,4686,6
910,305,4
385,14298,3
119,1017,9
148,2517,3
3971,8321,6
102,241,110
828,405,3
12,4896,4
115,2564,11
577,784,6
4590,110,6
132,204,25
571,113,19
1261,14737,3
961,895,3
712,9,4
499,102,44
4137,115,4
384,7745,3
1320,12,28
1049,581,4
806,144,14
7941,108,7
15192,1415,3
659,1578,4
102,110,1219
1590,112,9
4141,3516,5
1192,13083,3
1664,180,3
554,124,12
106,4337,5
1780,185,4
494,915,6
2994,105,8
246,8804,6
398,103,55
202,1806,43
208,1161,9
2499,201,12
370,196,6
5223,143,3
2427,219,3
105,7093,4
106,4389,8
1980,203,3
797,8,9
588,2381,3
729,860,3
1836,101,17
3843,107,5
1010,595,3
1204,1219,4
1780,57,8
130,1852,5
104,3354,7
13290,103,3
102,15255,3
101,4622,8
1416,3907,17
14304,150,3
9948,960,5
14,1701,45
797,648,3
153,358,8
753,274,3
110,623,127
171,1043,5
330,222,51
105,1029,19
889,6780,4
1247,222,7
1654,410,5
117,1468,8
895,309,5
315,141,16
107,3083,6
148,889,20
135,3771,3
102,4786,7
172,116,63
204,2699,5
12,105,795
768,103,32
311,2706,3
111,3741,4
250,507,4
656,125,12
128,134,99
495,107,29
244,203,12
8310,332,6
12,167,120
5276,199,3
850,965,4
1432,101,30
250,559,4
459,57,17
12,251,293
351,341,4
593,441,4
119,2554,10
125,5993,3
3844,390,3
732,272,3
16147,849,3
115,7171,4
9949,180,3
104,9773,4
399,1027,6
305,437,10
329,16118,3
5281,1379,3
115,8717,3
873,246,3
759,310,34
9685,123,5
104,2007,11
106,1048,34
1622,288,3
118,422,23
1205,308,5
11144,117,3
101,652,43
117,5876,3
873,305,3
113,1359,9
143,389,9
5498,3598,3
102,12520,3
205,227,13
901,342,5
11986,106,4
275,663,7
793,278,4
103,11650,3
677,377,5
1982,14,39
7290,1118,7
891,495,3
101,830,37
106,946,17
103,11830,3
526,740,3
1568,102,29
7230,126,4
1004,500,3
498,837,3
5154,9,5
813,123,22
101,772,104
1802,123,6
3718,111,7
2285,142,5
132,395,18
12514,102,4
21,4919,4
158,268,21
599,474,19
154,2558,5
125,1320,9
111,1434,9
10550,12,3
138,239,32
652,454,3
132,447,11
111,7598,4
250,4831,3
263,3220,3
16107,170,3
842,11557,4
12802,12,3
102,424,52
151,5282,4
420,7398,7
7559,8567,6
1959,565,3
1853,106,19
347,477,3
13351,712,3
1320,495,3
115,4426,4
2711,106,10
4821,12,10
541,9,3
5775,142,4
373,972,3
355,603,3
533,166,11
4709,128,4
4644,9429,5
125,7332,3
447,15800,3
2999,110,14
115,4366,6
800,179,4
1402,123,28
3432,104,10
10651,3612,4
2470,135,5
4099,12,14
718,186,4
4652,148,3
565,14115,3
3059,117,8
102,560,56
13726,13727,3
105,5567,4
759,1513,4
7664,12,3
503,911,3
212,218,11
1499,155,4
156,204,15
187,1128,4
565,758,28
1487,132,5
117,3141,4
491,102,40
2636,106,18
7065,746,3
176,175,18
104,805,25
2957,148,4
492,10436,3
842,123,9
102,11733,3
103,12415,3
2669,144,3
1771,123,6
644,135,36
1727,104,16
4799,148,3
6302,132,3
5967,495,9
117,5007,4
258,458,13
4674,262,13
6780,8188,3
1843,243,3
102,11629,4
292,2820,5
595,1075,3
104,635,22
130,2194,4
176,227,10
106,1713,10
469,463,3
299,11885,4
1331,14,61
1,4536,6
191,148,24
1486,948,3
4397,144,3
777,106,50
1640,155,4
279,14,317
1712,137,5
21,4172,5
195,2703,3
108,4774,7
3676,106,18
217,842,4
1582,135,7
2966,110,7
1153,581,4
840,13203,3
2802,186,3
111,6245,5
1024,128,35
106,12180,4
122,969,17
101,12105,4
181,825,10
1617,104,13
1052,1,16
306,205,14
10228,188,5
103,395,62
420,438,4
116,2153,9
3781,2176,3
13491,106,3
13964,115,3
1325,384,4
11579,117,4
124,1711,7
12,5851,5
201,2984,3
936,2169,35
108,2856,25
312,433,4
15385,1847,3
8571,102,5
795,317,3
306,324,4
485,1706,3
887,269,6
58,418,16
12,13547,3
3707,697,3
412,2128,4
105,7866,6
106,3544,8
2010,2126,4
219,1423,3
58,358,14
4131,2612,5
726,1036,3
9895,2452,5
183,1509,3
12,13395,3
4520,121,8
1428,9577,5
846,554,7
579,508,3
1710,1925,3
1485,103,17
107,10295,5
1005,134,8
226,164,23
309,905,16
13172,1294,3
325,147,12
2242,129,6
226,109,138
750,101,35
12415,103,3
296,1032,3
108,360,37
1121,233,3
107,3923,16
997,1295,4
6067,2042,3
11898,107,3
12042,138,3
328,2612,15
8713,103,4
1357,309,3
139,459,11
837,150,5
1094,187,4
380,190,6
2070,169,37
123,10237,5
699,143,15
1846,103,13
524,107,34
607,947,5
436,896,7
159,550,11
1650,174,3
7768,197,3
4587,134,3
2845,1785,4
1320,6172,3
390,492,7
948,121,34
142,6508,4
467,226,5
704,327,23
549,399,4
4442,2529,3
11746,101,4
12,13650,3
1685,416,3
14,688,117
103,15169,3
309,702,17
1752,15276,3
497,627,4
10492,923,5
1005,448,4
2344,240,3
10951,103,3
579,329,3
101,5650,10
58,240,27
15163,140,3
356,1681,3
212,4726,3
6217,101,7
4310,201,13
292,206,11
972,892,3
7764,8834,3
1232,164,12
1420,143,13
123,4103,6
496,10435,5
152,129,47
3752,514,5
293,14709,3
7789,105,4
236,140,15
5873,116,4
170,4382,14
58,109,426
180,121,66
338,233,9
12366,15735,3
728,1337,3
10437,109,4
135,4918,9
21,1473,10
10100,931,5
135,2828,4
4443,412,3
165,466,12
215,10160,5
503,8381,3
2291,2629,27
198,14924,3
1118,1393,5
6353,107,9
128,1208,13
2746,112,5
2116,164,3
156,15361,3
410,971,4
2834,150,4
3389,176,3
2914,121,4
115,1929,7
21,1557,9
128,1156,8
1716,196,3
283,167,12
1,975,11
1890,757,3
8065,103,4
633,165,5
2720,557,3
506,101,63
452,514,3
201,541,29
683,4315,3
1484,777,3
576,1200,3
136,794,7
1194,168,4
782,195,18
3462,776,19
1008,11199,4
1109,115,9
2166,218,3
1947,12151,3
1182,22,12
2121,139,4
7686,110,3
1689,111,8
152,3084,4
2,497,14
1832,1578,6
123,1218,13
457,925,5
2,413,36
276,11539,4
111,12591,3
9688,119,3
117,4856,3
110,3545,9
4064,282,16
1043,384,6
335,638,3
150,11888,4
240,11504,4
10322,115,3
6410,411,9
10925,106,3
113,269,32
289,1308,4
114,3991,6
7457,123,5
771,137,10
3275,120,5
125,14,2568
384,195,6
1062,211,4
117,9273,3
115,5394,3
2593,104,9
528,111,17
117,15425,3
2521,119,8
155,800,5
107,7368,4
1029,1179,4
8023,106,4
3262,12487,3
1353,163,5
3555,135,3
3090,436,9
14940,115,3
4908,617,6
1538,13527,3
348,301,7
108,2907,9
155,698,32
2976,269,23
683,1070,5
645,6742,8
1209,342,22
120,3000,9
495,9127,5
105,2621,10
399,8380,3
118,303,24
15803,120,3
404,2944,3
784,301,3
474,230,13
143,344,15
379,1298,3
432,2991,4
12,9128,5
223,2827,3
10958,106,3
14816,1162,3
1070,470,3
12,9180,3
375,5769,10
2522,7925,7
478,106,38
1976,130,5
891,108,34
1558,132,5
4577,12,5
3102,130,4
117,6207,3
1032,139,13
2120,170,3
1236,1179,63
605,111,16
6876,115,3
1223,12,33
126,1845,5
553,1534,3
7399,132,5
2351,12,15
650,13188,3
148,4652,3
210,2167,5
251,1365,10
138,359,16
6622,4877,8
103,1469,16
14612,102,3
405,2160,3
201,6050,3
2628,250,9
10668,102,3
144,1059,5
8674,102,4
107,452,24
1212,14,67
806,155,5
2644,2503,5
102,14,14184
1847,137,5
8,911,3
305,3036,3
399,2503,3
158,522,13
144,7071,3
5236,123,3
652,132,12
3382,115,4
2228,130,4
5003,102,8
115,2507,6
102,170,234
251,1153,9
148,2478,8
338,5793,4
12,2709,10
910,110,20
433,11057,4
173,215,13
114,561,23
516,103,51
3004,917,3
249,978,5
14,1906,40
460,143,14
264,1575,3
2876,101,14
120,129,120
5429,112,5
342,785,4
209,121,32
3056,1041,3
277,1060,4
109,1677,40
209,297,39
110,1053,14
114,425,35
173,267,14
490,9792,4
115,13305,3
2488,7629,5
153,240,29
143,2936,3
1878,331,3
162,141,98
5799,109,4
128,524,30
6741,114,3
459,545,4
796,124,12
8107,3447,3
6460,101,9
2392,850,4
190,58,30
5103,838,12
2129,951,3
6061,557,9
611,3444,5
115,831,10
12,6618,5
413,2,36
1477,107,24
1268,550,3
251,4108,3
16,813,3
128,6651,7
105,11135,4
15904,1007,3
12,559,65
6608,21,3
121,945,18
2306,228,4
996,3927,7
8251,8250,6
1938,1244,3
115,653,17
15933,1133,3
391,14324,3
1893,4867,3
134,242,25
293,3597,3
742,311,6
15365,156,3
1340,693,61
13196,1221,3
115,6780,3
3180,2885,4
987,349,6
315,473,7
102,6870,6
2342,185,3
262,180,18
12,2351,15
2053,103,18
361,923,3
2612,6641,3
1,6154,3
4769,103,6
2452,9895,5
2675,140,3
311,777,3
103,8067,4
124,57,172
670,109,55
6376,21,3
8672,114,3
10011,958,4
262,299,17
108,3158,6
119,469,20
124,289,24
670,315,3
806,716,4
117,9354,3
101,12539,4
107,1045,13
134,4635,3
373,331,4
445,1083,4
420,8238,4
130,5750,4
737,482,4
193,136,24
5505,201,7
181,11741,4
106,6293,9
1293,125,6
117,3523,5
119,10417,5
142,3426,3
114,2353,5
137,210,19
101,6662,6
201,9509,3
1293,201,34
2301,196,4
1578,487,3
107,10998,3
1050,101,26
10383,101,4
117,5621,4
1736,406,3
131,376,99
120,2570,5
1487,1654,4
494,5048,12
101,475,103
3854,8665,6
550,628,5
605,668,3
1615,222,5
15889,101,3
664,1393,7
125,5292,3
230,474,13
165,7868,3
10277,119,3
144,2842,3
850,280,5
134,619,9
3465,2034,18
12,7196,3
357,675,5
1984,1245,3
107,2382,14
1507,14,53
583,14,134
311,2503,3
250,810,4
5660,123,10
2572,130,5
2212,119,6
545,571,6
780,142,6
511,188,32
3370,111,6
573,588,4
115,144,92
2312,111,7
15411,324,3
125,3374,8
1,1223,8
11553,16056,3
8419,123,6
167,2823,3
1088,310,5
113,3261,21
412,449,3
114,1010,14
171,284,8
1609,330,11
243,230,8
106,2930,7
657,292,3
126,3985,3
1016,225,10
1375,280,6
675,717,3
1295,307,4
2032,1015,3
101,2701,27
2683,1585,3
106,5156,8
895,9,5
882,1135,3
209,6954,8
5203,12,5
277,479,7
7802,119,7
171,132,74
104,4121,9
2523,110,13
1016,123,24
602,12,58
1201,823,4
412,525,4
142,1779,8
127,179,34
11305,1490,4
733,177,6
5607,106,5
117,1798,6
12,10965,4
7208,120,5
116,173,46
105,11444,3
3627,108,8
315,1795,3
436,130,12
2062,106,13
3483,139,4
548,14,144
472,108,51
5158,12,7
7376,3329,7
107,5583,5
607,117,27
108,755,37
2696,110,12
230,1234,3
151,490,18
751,142,6
4790,132,5
101,16065,3
7999,106,4
2668,128,4
3837,117,4
194,3502,9
324,104,43
14391,5683,3
433,1365,3
178,5907,3
125,4571,7
165,1091,5
154,1275,7
101,10049,5
1660,458,3
736,3189,3
185,243,12
1595,292,5
125,4631,3
1455,461,3
679,252,10
179,391,8
128,1720,6
13525,12,3
1828,617,3
1823,15096,3
2294,132,4
5282,151,4
2254,113,6
1789,130,21
6420,117,3
6131,170,3
123,5513,5
3768,130,8
3476,182,3
2647,130,9
7270,1,4
104,2668,16
12748,685,3
5238,12,4
4480,113,14
425,128,22
101,4089,16
14,179,726
330,1756,4
14,223,472
214,992,3
238,259,7
3112,7502,7
112,2951,7
303,357,6
105,1490,13
13824,104,3
2757,675,3
12159,113,4
391,407,4
12925,925,3
15425,117,3
1220,463,3
419,354,9
241,672,5
108,2597,12
1922,390,4
9679,121,3
480,369,4
11150,107,4
574,242,4
1422,13,3
683,425,3
279,1009,5
145,401,10
12714,1548,3
742,3236,4
128,3653,3
155,229,14
485,1393,6
12,5598,4
16068,101,3
181,356,6
961,1294,3
4243,653,3
103,6859,4
378,116,68
383,1955,3
2796,829,3
4952,114,4
1387,134,5
406,152,14
2024,103,20
119,1235,10
3070,201,7
580,600,4
2737,1192,4
1127,101,34
179,2677,3
102,1951,17
4836,124,4
953,14617,3
101,1337,28
107,14407,3
4946,3280,3
192,249,8
7143,251,7
529,408,6
176,1056,9
3918,338,3
12,9391,5
1182,519,7
4811,101,9
421,589,18
1079,171,4
1354,508,60
1612,547,4
7143,105,7
112,210,40
1270,557,4
1583,121,10
914,145,87
969,131,10
526,1201,3
1079,101,74
816,9923,5
194,2012,9
2066,244,4
103,7168,5
8549,154,4
2848,291,25
2509,1004,3
108,2206,13
135,711,71
318,3003,5
103,1036,19
103,7048,5
480,116,47
125,935,8
755,215,6
145,213,16
2389,105,11
12,3303,8
181,107,113
611,114,13
1199,485,4
251,8,48
188,7670,3
105,9842,3
6,797,3
103,903,28
508,212,5
6271,21,3
114,5223,3
951,341,3
170,244,14
10454,101,4
734,261,4
3174,399,4
126,263,19
186,4683,4
9648,212,5
2129,16239,3
9129,201,3
12211,103,3
10742,105,4
1287,11278,3
754,1065,3
341,300,4
529,258,7
137,1276,8
106,1205,18
1126,125,16
112,508,41
9979,276,5
638,7084,3
1139,1853,3
989,2,7
101,7758,7
1987,8,3
118,1774,24
4131,101,10
205,1902,29
113,960,20
2262,160,3
441,876,3
876,2695,3
222,924,16
126,219,29
2903,107,9
263,220,12
1096,102,24
3517,130,10
1956,146,7
135,2485,9
108,9,34
16,7336,5
1494,108,13
2403,130,9
3589,115,7
6754,735,7
893,544,3
584,599,24
3373,104,7
3720,117,5
207,104,109
121,1564,8
151,119,72
128,2059,5
11855,110,4
12,8223,6
542,282,10
272,2023,3
123,9779,3
8727,133,3
399,1342,3
607,436,5
102,5651,5
244,2066,4
792,330,11
197,2160,3
512,461,3
1,253,24
224,1310,6
163,2526,3
486,319,4
235,225,10
11062,115,3
12,2090,9
1484,470,5
1725,1454,3
1170,771,6
3502,157,8
991,209,5
137,6153,3
140,113,151
309,529,8
1016,1135,3
339,132,64
882,123,10
1614,142,5
6169,120,4
104,5097,5
2007,104,11
1444,151,5
9371,8331,5
126,3138,5
14,555,139
101,3729,18
397,4411,3
4939,948,3
981,420,5
104,2923,7
15111,106,3
1149,3995,3
9770,115,3
8594,108,4
325,724,7
4802,7840,5
5284,1107,4
615,3195,3
11135,106,4
214,696,15
110,1387,9
813,3173,3
557,1019,3
115,474,14
2393,1320,3
21,1100,37
1890,1270,3
132,4293,3
111,3231,6
12,608,17
4996,1630,3
1208,608,3
399,470,21
134,1005,8
107,2569,9
215,14842,3
471,452,4
4953,151,3
517,148,13
4044,102,9
4452,144,3
2789,4325,3
154,209,15
7161,12,5
3071,106,12
1253,7336,3
5983,12,6
674,157,6
106,9196,3
789,117,30
118,14687,3
12009,651,3
1101,189,4
1314,123,9
607,1204,4
104,10211,5
1009,186,5
666,865,3
578,1517,3
260,509,5
3380,135,4
108,12251,3
10379,104,3
105,400,38
117,8186,3
123,2567,5
137,2816,3
4140,310,14
2938,363,4
14190,110,3
345,1270,3
103,9415,5
14,1245,65
2613,234,4
309,1287,4
102,8667,6
196,1373,6
944,278,3
13834,1403,3
3917,108,5
1004,2354,3
143,2317,4
1016,549,3
2193,106,10
4335,14113,3
345,1118,3
12,11116,4
2912,104,7
106,2725,7
392,117,17
966,737,4
332,161,14
188,8839,4
15275,1690,3
304,200,7
127,555,10
4539,106,5
500,1,13
115,2762,11
7935,543,7
123,11145,3
322,1145,3
234,573,6
10159,643,5
1336,185,3
1075,125,7
4550,138,6
1483,58,10
3838,154,4
144,2,109
523,15630,3
7472,105,4
3607,3328,7
4262,134,3
276,867,3
189,8901,3
1075,201,5
155,1251,7
825,1400,3
5099,258,3
115,2882,9
12,4578,9
12337,107,3
132,1104,29
409,369,4
2546,388,3
10309,208,5
201,5203,5
144,224,22
220,2801,25
262,374,6
2342,365,3
124,6552,3
134,2138,4
231,1314,3
157,505,7
106,491,52
131,124,96
1427,6,26
4076,1507,4
6513,201,5
498,206,8
1211,143,5
3736,127,4
186,3326,5
1996,57,11
891,867,6
625,212,6
15226,240,3
101,219,149
1571,1980,4
131,226,59
120,2177,7
149,618,6
105,2812,10
203,244,12
136,1309,5
1365,399,11
101,263,122
559,1295,4
11682,14584,3
255,1074,3
101,322,139
137,464,9
233,677,10
193,450,9
1588,403,8
1189,112,10
133,112,478
3323,125,6
2417,206,7
123,4514,4
993,14623,3
356,164,32
1361,103,27
3328,7306,4
924,896,4
105,557,30
7102,105,4
117,1902,6
10501,683,3
1512,114,8
153,973,6
3925,107,6
548,13872,3
8250,8080,6
550,4418,3
107,14617,3
147,632,6
5203,403,3
1191,632,8
3597,4192,3
1295,399,4
142,8200,3
412,297,7
102,8774,6
2794,378,3
188,15060,3
8321,101,5
8898,121,3
199,404,12
1147,14412,3
3746,261,3
448,267,5
10291,1215,5
106,2894,9
1798,1108,3
10266,103,4
14,1294,62
1145,322,3
1393,1226,3
221,3669,3
7522,107,7
904,136,6
210,180,15
3099,103,8
351,738,3
174,213,14
868,103,28
878,747,3
278,944,3
489,134,22
492,3494,4
210,2,31
722,7107,3
2671,121,6
115,503,86
1202,107,13
121,131,102
201,1987,3
12,777,58
399,559,3
607,1219,3
108,1859,14
816,121,9
102,4423,7
7612,365,7
115,427,22
16288,28,3
179,1397,4
690,4569,14
108,1679,9
9949,854,5
607,1295,3
7354,16,3
184,365,7
786,1366,3
1271,1484,3
6761,235,3
471,437,3
9160,8107,3
2057,322,4
14124,2445,3
12,8380,5
8279,111,5
664,1365,3
140,5889,3
951,1392,3
13431,115,3
11054,12,4
106,454,47
496,15903,3
110,4998,12
164,1245,11
153,2259,4
801,477,4
863,948,4
765,14,102
222,1860,3
123,740,11
7106,560,8
1211,102,24
2321,784,3
7942,104,4
203,207,11
22,123,43
106,590,34
4976,139,3
559,1204,5
15965,1259,3
2525,483,4
4614,1222,3
984,104,27
2627,12,13
102,11011,3
3377,7502,7
1294,712,3
287,1275,3
154,4973,12
3669,692,4
117,9774,5
662,652,3
1422,433,3
1825,624,3
138,661,7
102,1026,29
373,419,7
124,380,40
107,6805,4
15106,1947,3
706,368,6
1947,106,16
5620,119,5
403,14,210
2917,113,5
758,565,28
1559,130,5
1199,1148,3
3346,166,3
2136,220,3
544,8614,4
106,10382,3
479,108,169
2568,115,13
12,2503,14
2496,130,6
604,157,6
2424,148,5
8,12,51
124,532,17
168,891,4
269,1819,4
5937,106,4
132,886,22
228,126,33
188,119,40
604,110,22
102,7098,5
6931,102,5
114,5392,3
110,5769,10
5735,119,6
1354,106,60
4368,133,3
106,1222,23
734,14,107
111,11197,3
924,5583,10
3764,115,4
170,207,18
258,950,4
5121,108,12
951,123,15
101,7709,6
1737,198,3
824,962,6
1312,826,5
109,5079,4
12234,2093,3
110,3715,9
106,1358,12
2550,330,4
143,7770,3
335,364,6
114,5240,3
170,259,12
415,472,3
2699,1001,3
11085,12,3
1484,9128,5
104,340,44
120,5671,10
7624,375,7
307,463,5
1425,115,8
1274,1130,3
3379,15629,3
8183,12,5
736,1752,4
103,6999,4
11635,361,4
508,108,32
108,2357,7
1508,120,7
5513,123,5
825,117,10
1493,1125,3
368,170,9
1285,123,7
485,1153,3
1193,104,19
16113,7526,3
2353,135,4
805,893,4
135,746,9
111,721,13
485,1365,3
15877,102,3
16118,202,3
9669,110,3
1064,375,3
538,629,3
1110,230,3
14827,113,3
132,1646,6
14056,3097,3
15240,188,3
57,271,26
2261,1005,4
12,5238,4
1412,5289,3
116,2836,9
115,5992,5
103,987,19
10359,155,3
150,1333,5
1204,997,5
10512,101,4
123,5209,3
1093,441,7
226,660,4
113,4248,15
120,7774,3
140,277,18
772,242,7
14,390,214
118,5646,3
698,397,4
544,1687,5
101,5908,10
110,7620,7
142,731,6
2554,408,7
15594,945,3
14,450,176
5388,318,11
10297,103,5
9685,5320,5
477,801,4
105,1187,16
1292,150,4
6959,107,8
160,124,58
284,103,77
14,526,150
1465,561,3
170,5196,5
13854,13684,3
1328,103,45
991,107,15
2360,201,7
4248,575,6
106,4099,10
4074,101,10
109,160,278
1204,947,3
4030,2,3
14,602,130
2523,1228,3
309,548,14
135,14617,3
235,341,6
1255,1097,3
2603,6465,9
3561,242,4
120,14299,3
410,242,10
169,2206,4
121,1402,29
390,1094,3
400,448,6
115,1321,15
702,1458,3
107,5203,4
471,1247,11
954,287,4
1876,197,3
2128,112,6
179,180,21
2431,152,3
430,141,10
4984,109,4
12,8118,5
6557,107,4
222,8575,3
132,3431,12
116,596,18
135,2470,5
578,152,6
102,3526,16
430,217,7
6449,105,4
168,3512,4
132,3507,3
1315,101,30
954,183,7
6333,21,4
436,541,3
263,101,122
847,121,11
110,1351,12
102,9740,4
1446,9369,5
1412,14304,3
925,672,3
14,272,336
10436,492,3
106,3921,13
363,453,3
104,2835,11
569,267,4
298,5291,3
985,274,3
1659,715,4
522,12544,4
7332,432,7
10151,136,3
106,5944,8
13878,777,3
597,222,4
15860,101,3
14,136,1764
284,505,4
238,112,48
738,105,26
130,103,377
143,5352,3
274,125,23
664,3090,9
864,971,4
766,134,10
876,107,44
425,114,35
14,196,588
58,838,8
1057,156,14
176,2376,3
203,4093,5
354,6138,9
2518,114,5
155,4997,4
9081,1221,5
247,690,4
1484,251,9
548,261,5
111,2260,6
201,7161,5
4026,1726,5
3607,1004,3
107,3618,5
12,1746,8
103,4653,8
125,2550,4
786,276,5
6116,121,5
476,127,14
1484,105,13
3140,125,5
128,1755,11
165,926,7
1034,103,22
121,7369,4
106,10233,3
2808,121,4
201,896,38
7429,127,3
111,4434,6
217,2674,3
5138,164,4
364,167,7
102,5391,6
512,158,14
2349,138,4
213,57,76
5820,136,3
1285,2667,6
4653,850,3
8008,123,3
1675,115,9
310,1236,63
2741,108,13
104,6708,4
113,6954,8
114,5495,3
835,1202,3
1296,9436,4
3322,106,9
1751,120,6
103,13217,3
559,117,16
503,12,67
8022,495,6
3001,126,4
112,161,137
2111,111,7
1023,126,7
13,7303,4
104,597,24
12542,698,4
113,6894,4
7644,102,5
2011,144,4
341,400,5
136,284,16
103,11297,3
105,3890,8
10301,172,3
12616,115,4
1016,5954,3
152,2521,9
104,393,57
1537,610,3
12145,102,3
1216,312,4
10193,155,5
126,426,12
1326,454,3
493,382,4
12189,155,4
488,3247,4
101,7454,5
10229,113,3
208,2607,28
116,8952,3
101,13807,3
1080,861,5
490,14,161
3126,102,9
104,12465,3
5046,511,12
2986,106,8
456,751,10
211,220,9
903,102,26
1700,193,3
6599,774,8
12,5569,8
111,7103,4
123,14248,3
287,149,12
9082,310,5
819,11998,4
5259,115,3
271,10193,5
462,177,7
125,774,12
322,119,28
12,5493,5
353,8805,6
267,104,62
557,5229,3
746,1684,3
10312,104,3
4525,253,4
876,8992,6
406,239,6
741,1048,4
6773,1634,3
14000,104,3
120,9705,5
155,6464,3
201,2178,3
8443,106,5
122,243,33
103,6812,4
106,13638,3
10890,115,3
414,1068,3
311,2090,5
570,431,3
142,3645,3
2367,393,3
1182,1322,4
181,11636,4
167,364,7
126,1322,6
2707,15244,3
101,350,76
106,284,84
4409,638,5
635,275,6
438,669,4
130,3890,3
104,1363,34
245,248,11
10010,133,5
560,330,18
58,3211,4
625,419,3
123,7140,3
131,445,15
15721,104,3
1714,14,45
2329,132,4
123,875,12
2856,139,7
1185,106,22
245,102,106
1148,4121,3
106,132,232
588,117,13
3116,104,7
1373,142,5
255,837,12
1139,823,3
193,179,36
1930,6294,8
921,135,6
137,161,45
1188,7745,7
1592,8027,6
5182,115,4
219,2341,3
3626,366,18
423,2139,3
216,465,5
1162,323,3
101,10450,4
1909,230,10
105,15147,3
327,429,9
140,10035,3
108,3281,6
1969,2584,3
204,619,8
4841,248,3
102,654,44
4890,2129,3
251,1706,5
4006,515,4
521,14,149
3717,157,3
3095,102,9
1041,106,13
104,13824,3
168,846,14
201,5583,4
3940,106,7
2630,130,19
5602,123,4
7754,119,4
650,12,48
465,216,5
409,198,10
5899,113,3
1097,179,5
327,481,9
138,914,87
2871,12,9
201,5507,7
2483,164,3
12,13052,3
101,2654,13
170,6148,9
149,4428,3
7982,156,4
309,1570,4
142,1848,4
453,1526,20
202,1565,3
470,961,5
2894,127,11
905,734,6
1027,1221,5
907,107,14
110,593,19
12273,2075,4
105,6255,4
6062,105,4
422,154,8
14311,7820,3
2104,101,16
988,101,31
110,381,36
58,2110,9
167,4906,4
693,228,4
530,281,4
255,2613,3
2076,274,4
971,410,4
1060,229,3
107,8686,6
432,650,3
423,871,6
1396,116,8
583,141,9
5112,5467,11
117,12188,4
399,105,62
134,836,19
1041,3056,3
483,21,18
2644,105,9
8647,5870,6
16,213,15
3909,3301,17
668,12090,4
266,596,4
4820,1902,3
4210,21,4
1871,9453,5
2062,1530,3
1663,121,6
1228,101,31
184,57,47
399,251,41
116,1407,7
190,700,4
331,299,8
9705,1866,5
443,256,5
178,3017,5
405,383,4
16229,134,3
847,1312,4
12,1027,50
8969,21,3
194,2166,3
123,8744,4
1625,367,3
106,15108,3
405,459,3
311,105,103
141,3375,3
132,6302,3
4827,114,4
3214,116,8
107,489,34
2424,976,6
120,8860,3
5993,125,3
429,734,9
427,107,37
1408,107,16
103,7721,5
2228,181,18
1091,109,18
102,6267,5
599,101,43
311,251,29
251,1318,4
373,672,4
12069,107,3
6,1295,3
1091,315,4
983,6409,3
115,4634,4
800,390,4
420,1402,8
8989,101,6
124,715,12
102,320,71
251,1242,3
107,437,35
3121,231,3
8672,788,6
12,2878,6
383,265,10
505,374,3
105,2454,13
298,169,8
1534,4805,13
106,843,42
967,7638,5
372,508,6
255,206,19
641,185,5
474,125,20
164,1906,3
402,143,11
599,10706,4
335,1967,3
3787,2649,12
550,196,5
6780,889,4
1133,530,6
605,156,8
1688,57,9
143,121,118
474,201,11
261,432,7
118,318,25
137,674,7
182,1381,3
326,343,4
222,1423,4
294,1409,6
106,641,20
117,4017,4
104,1723,11
3430,3599,3
13168,548,3
310,1029,4
14308,160,3
332,4280,5
8027,683,3
588,695,3
2704,351,3
463,1294,5
127,2575,4
12,6581,4
262,4674,13
11364,117,3
1549,243,3
115,680,14
12147,120,4
251,3940,3
9233,108,3
12,470,139
14247,123,3
2558,166,4
16,778,4
2464,6882,8
357,209,8
10378,252,4
201,1220,10
333,108,166
1334,120,33
5827,117,10
190,139,24
1406,135,5
124,2489,30
997,117,13
1847,3095,3
102,3140,16
6612,130,3
